11612100000,8903855000,15762090000,1.2291E+11,-1.32675E+11,-86092930000,1.46182E+11,-99390220000
11618170000,8888800000,15756190000,1.22886E+11,-1.32675E+11,-86115630000,1.46199E+11,-99381770000
11618070000,8883020000,15738700000,1.22873E+11,-1.32683E+11,-86160270000,1.46202E+11,-99382300000
11622220000,8872542000,15676080000,1.22888E+11,-1.32678E+11,-86170120000,1.46206E+11,-99381240000
11628220000,8854345000,15683980000,1.22763E+11,-1.32676E+11,-86185160000,1.46224E+11,-99385660000
11638510000,8833783000,15593650000,1.22777E+11,-1.32667E+11,-86191530000,1.46232E+11,-99390220000
11639320000,8828072000,15534370000,1.22754E+11,-1.32683E+11,-86224730000,1.46231E+11,-99390000000
11638220000,8811582000,15303070000,1.22931E+11,-1.32693E+11,-86250510000,1.46218E+11,-99385010000
11630020000,8802490000,15276820000,1.22909E+11,-1.32706E+11,-86271680000,1.46209E+11,-99379160000
11628020000,8801019000,15139890000,1.23094E+11,-1.32679E+11,-86088160000,1.46193E+11,-99371310000
11628320000,8800264000,14910470000,1.23185E+11,-1.32704E+11,-86128650000,1.46188E+11,-99367250000
11627410000,8804138000,14533380000,1.23417E+11,-1.32777E+11,-86214970000,1.46188E+11,-99374750000
11612520000,8791019000,14492510000,1.23405E+11,-1.32827E+11,-86273260000,1.46177E+11,-99361960000
11604800000,8791072000,14364320000,1.23448E+11,-1.32849E+11,-86302710000,1.46167E+11,-99362270000
11584330000,8782358000,14242420000,1.23455E+11,-1.33006E+11,-86468120000,1.46159E+11,-99359200000
11570010000,8774495000,13926130000,1.23597E+11,-1.33018E+11,-86505120000,1.46154E+11,-99356040000
11527140000,8752783000,13761730000,1.23595E+11,-1.33161E+11,-86666920000,1.46142E+11,-99350860000
11479380000,8722820000,13308450000,1.23647E+11,-1.33272E+11,-86793170000,1.46133E+11,-99348580000
11430670000,8705352000,13072610000,1.23655E+11,-1.33287E+11,-86814830000,1.46114E+11,-99335980000
11334230000,8610412000,12880550000,1.23575E+11,-1.33321E+11,-86862610000,1.46097E+11,-99334480000
11300240000,8588521000,12758580000,1.23534E+11,-1.33422E+11,-86952620000,1.46077E+11,-99329060000
11269350000,8570425000,12589170000,1.23546E+11,-1.33423E+11,-86955320000,1.4605E+11,-99324810000
11238080000,8569427000,12452570000,1.23563E+11,-1.33426E+11,-86966950000,1.46026E+11,-99326280000
11198980000,8646665000,12194280000,1.23722E+11,-1.33458E+11,-87008810000,1.46009E+11,-99324380000
11183810000,8758497000,11903910000,1.23934E+11,-1.33459E+11,-87016070000,1.45987E+11,-99324180000
11153610000,8730979000,11725260000,1.23916E+11,-1.33467E+11,-87023900000,1.45956E+11,-99311350000
11129560000,8719094000,11484390000,1.23935E+11,-1.33479E+11,-87044530000,1.45936E+11,-99319530000
11109700000,8719320000,11364510000,1.23962E+11,-1.3353E+11,-87083060000,1.45906E+11,-99320280000
11099950000,8749937000,11239510000,1.24052E+11,-1.3354E+11,-87086390000,1.45875E+11,-99329700000
11074160000,8734515000,11173320000,1.24068E+11,-1.33608E+11,-87127060000,1.45865E+11,-99336800000
11063060000,8724400000,11168810000,1.24024E+11,-1.3361E+11,-87129610000,1.45834E+11,-99333940000
11061200000,8783754000,11094640000,1.24141E+11,-1.33616E+11,-87134530000,1.45823E+11,-99335960000
11050350000,8773305000,11116470000,1.24017E+11,-1.3362E+11,-87138920000,1.45808E+11,-99327830000
11024830000,8764411000,11082150000,1.24007E+11,-1.33624E+11,-87145770000,1.45791E+11,-99322940000
10983060000,8822994000,11032470000,1.24087E+11,-1.33635E+11,-87158140000,1.45776E+11,-99319260000
10973310000,8808929000,10975200000,1.24085E+11,-1.33633E+11,-87159400000,1.45755E+11,-99301060000
10936890000,8746149000,10912870000,1.2403E+11,-1.33664E+11,-87184750000,1.45752E+11,-99301980000
10923090000,8730068000,10915560000,1.23995E+11,-1.33661E+11,-87184970000,1.45747E+11,-99306120000
10917260000,8716151000,10853090000,1.23968E+11,-1.33661E+11,-87185860000,1.45737E+11,-99308000000
10897550000,8685837000,10833250000,1.23952E+11,-1.33701E+11,-87234490000,1.45724E+11,-99310260000
10879740000,8677169000,10770760000,1.23997E+11,-1.33704E+11,-87234280000,1.45706E+11,-99315820000
10864390000,8656818000,10716010000,1.2403E+11,-1.33705E+11,-87235700000,1.457E+11,-99313360000
10850820000,8637872000,10677220000,1.24026E+11,-1.33702E+11,-87239160000,1.45693E+11,-99310890000
10820540000,8610274000,10664430000,1.23999E+11,-1.33705E+11,-87242990000,1.45687E+11,-99312600000
10813770000,8605843000,10665940000,1.23998E+11,-1.33702E+11,-87243900000,1.45688E+11,-99318490000
10809700000,8580238000,10688500000,1.23923E+11,-1.33702E+11,-87247320000,1.45689E+11,-99320730000
10811500000,8578384000,10708580000,1.23925E+11,-1.33708E+11,-87255080000,1.45688E+11,-99323620000
10819500000,8576742000,10729000000,1.23932E+11,-1.337E+11,-87255400000,1.45695E+11,-99329210000
10827120000,8567247000,10776270000,1.23936E+11,-1.33699E+11,-87261950000,1.457E+11,-99336040000
10835650000,8566794000,10845760000,1.23928E+11,-1.33696E+11,-87261770000,1.45704E+11,-99340720000
10855280000,8562113000,10871130000,1.23926E+11,-1.33694E+11,-87266550000,1.45705E+11,-99345250000
10876750000,8569464000,10897080000,1.23937E+11,-1.33693E+11,-87268070000,1.45713E+11,-99350370000
10893210000,8560891000,10946880000,1.23903E+11,-1.33686E+11,-87275000000,1.4573E+11,-99366220000
10906580000,8555978000,11110030000,1.23848E+11,-1.33682E+11,-87275650000,1.45736E+11,-99374520000
10914460000,8551790000,11483370000,1.23642E+11,-1.33681E+11,-87277180000,1.45745E+11,-99380510000
10931810000,8542864000,11542580000,1.23639E+11,-1.33677E+11,-87284530000,1.45753E+11,-99387850000
10956410000,8540852000,11589760000,1.23633E+11,-1.33672E+11,-87282290000,1.45754E+11,-99395130000
10981960000,8528752000,11606120000,1.23653E+11,-1.33672E+11,-87286490000,1.45755E+11,-99397910000
11017210000,8524270000,11649410000,1.23677E+11,-1.33671E+11,-87289620000,1.45758E+11,-99406730000
11033050000,8525923000,11719900000,1.2375E+11,-1.33667E+11,-87293100000,1.45765E+11,-99414230000
11046430000,8524683000,11727650000,1.23764E+11,-1.33665E+11,-87294620000,1.45769E+11,-99416310000
11051940000,8538097000,11753910000,1.23784E+11,-1.33659E+11,-87291090000,1.45774E+11,-99421870000
11069110000,8527027000,11750570000,1.23814E+11,-1.33657E+11,-87294030000,1.45773E+11,-99424010000
11079640000,8506243000,11722280000,1.23884E+11,-1.33657E+11,-87299600000,1.45778E+11,-99428450000
11098640000,8516072000,11718720000,1.23974E+11,-1.33661E+11,-87304430000,1.45789E+11,-99447380000
11095050000,8507847000,11697320000,1.24012E+11,-1.3366E+11,-87305920000,1.45788E+11,-99448750000
11092890000,8508139000,11704440000,1.24004E+11,-1.33667E+11,-87320910000,1.45791E+11,-99451810000
11090890000,8501051000,11667210000,1.24037E+11,-1.33666E+11,-87328400000,1.45789E+11,-99454190000
11091860000,8488877000,11680760000,1.24057E+11,-1.33666E+11,-87329110000,1.45788E+11,-99459100000
11121180000,8399140000,11680030000,1.23976E+11,-1.33707E+11,-87369900000,1.45788E+11,-99459540000
11116460000,8392252000,11665460000,1.23963E+11,-1.33739E+11,-87400320000,1.45791E+11,-99460960000
11109030000,8381468000,11633750000,1.23953E+11,-1.33744E+11,-87405070000,1.45786E+11,-99458900000
11099050000,8387701000,11603340000,1.23966E+11,-1.33808E+11,-87458640000,1.45784E+11,-99462650000
11079700000,8372874000,11567120000,1.23952E+11,-1.3385E+11,-87495380000,1.45782E+11,-99463400000
11066370000,8361108000,11476070000,1.23963E+11,-1.33849E+11,-87493140000,1.45776E+11,-99456970000
11062000000,8380632000,11408210000,1.23954E+11,-1.33845E+11,-87495370000,1.45771E+11,-99455510000
11036710000,8352263000,11371770000,1.23921E+11,-1.33845E+11,-87497940000,1.45765E+11,-99449590000
11012670000,8338992000,11398700000,1.2379E+11,-1.33918E+11,-87572290000,1.45758E+11,-99452850000
10954960000,8410948000,11313800000,1.23871E+11,-1.34074E+11,-87680470000,1.45748E+11,-99442480000
10955500000,8404024000,11312870000,1.23862E+11,-1.34073E+11,-87679430000,1.45747E+11,-99441800000
10945480000,8393717000,11280060000,1.23859E+11,-1.34076E+11,-87680820000,1.45742E+11,-99440080000
10935570000,8379787000,11246780000,1.23854E+11,-1.34113E+11,-87713080000,1.45742E+11,-99441260000
10918040000,8356738000,11214770000,1.23823E+11,-1.34107E+11,-87709760000,1.45741E+11,-99443070000
10916170000,8351559000,11208450000,1.23816E+11,-1.34108E+11,-87710860000,1.45734E+11,-99435530000
10894040000,8349383000,11119740000,1.23846E+11,-1.34147E+11,-87745050000,1.45724E+11,-99430540000
10877470000,8346363000,11042680000,1.23871E+11,-1.34181E+11,-87762330000,1.4571E+11,-99431300000
10917860000,8281181000,11061510000,1.23814E+11,-1.34252E+11,-87805550000,1.45703E+11,-99429790000
10914440000,8284129000,11049460000,1.23816E+11,-1.34248E+11,-87805960000,1.45695E+11,-99428230000
10906160000,8280440000,11052710000,1.23801E+11,-1.34337E+11,-87873590000,1.45691E+11,-99427470000
10898560000,8279150000,11187300000,1.23681E+11,-1.34336E+11,-87871580000,1.45674E+11,-99428960000
10894230000,8349360000,11181560000,1.23758E+11,-1.34335E+11,-87868440000,1.45663E+11,-99424920000
10883890000,8346600000,11172150000,1.23753E+11,-1.34388E+11,-87904140000,1.45652E+11,-99424730000
10865580000,8496951000,11063670000,1.2398E+11,-1.34442E+11,-87937830000,1.45646E+11,-99429460000
10856740000,8506939000,11029690000,1.23994E+11,-1.34438E+11,-87933910000,1.45621E+11,-99395010000
10856510000,8632893000,10946560000,1.24155E+11,-1.34434E+11,-87927850000,1.45614E+11,-99392590000
10862330000,8702302000,10891050000,1.24241E+11,-1.34429E+11,-87926380000,1.45604E+11,-99403320000
10846340000,8678827000,10850720000,1.24218E+11,-1.34486E+11,-87986360000,1.45598E+11,-99402440000
10821760000,8663422000,10763770000,1.24187E+11,-1.34485E+11,-87989550000,1.45582E+11,-99392070000
10799940000,8632436000,10729680000,1.24152E+11,-1.34498E+11,-87998410000,1.45569E+11,-99394790000
10796040000,8620264000,10711720000,1.2411E+11,-1.34523E+11,-88018770000,1.45553E+11,-99403000000
